num_tokens,stratum,band,tier
8576,7,-1,train
8592,7,-1,train
8608,7,-1,train
8624,7,-1,train
8640,7,-1,train
8656,7,-1,train
8672,7,-1,test
8688,7,-1,holdout
8704,7,-1,train
8720,7,-1,test
8736,7,-1,train
8752,7,-1,train
8768,7,-1,train
8784,7,-1,test
8800,7,-1,test
8816,7,-1,train
8832,7,-1,test
8848,7,-1,train
8864,7,-1,train
8880,7,-1,holdout
8896,7,-1,train
8912,7,-1,train
8928,7,-1,train
8944,7,-1,train
8960,7,-1,train
8976,7,-1,train
8992,7,-1,test
9008,7,-1,train
9024,7,-1,holdout
9040,7,-1,train
9056,7,-1,holdout
9072,7,-1,holdout
9088,7,-1,train
9104,7,-1,train
9120,7,-1,train
9136,7,-1,test
9152,7,-1,train
9168,7,-1,holdout
9184,7,-1,train
9200,7,-1,train
9216,7,-1,train
9232,7,-1,train
9248,7,-1,train
9264,7,-1,test
9280,7,-1,train
9296,7,-1,train
9312,7,-1,test
9328,7,-1,train
9344,7,-1,holdout
9360,7,-1,train
9376,7,-1,holdout
9392,7,-1,train
9408,7,-1,train
9424,7,-1,train
9440,7,-1,train
9456,7,-1,train
9472,7,-1,train
9488,7,-1,train
9504,7,-1,train
9520,7,-1,train
9536,7,-1,train
9552,7,-1,train
9568,7,-1,holdout
9584,7,-1,holdout
9600,7,-1,train
9616,7,-1,train
9632,7,-1,train
9648,7,-1,train
9664,7,-1,train
9680,7,-1,test
9696,7,-1,train
9712,7,-1,holdout
9728,7,-1,test
9744,7,-1,train
9760,7,-1,holdout
9776,7,-1,train
9792,7,-1,train
9808,7,-1,train
9824,7,-1,test
9840,7,-1,train
9856,7,-1,test
9872,7,-1,test
9888,7,-1,train
9904,7,-1,train
9920,7,-1,train
9936,7,-1,test
9952,7,-1,train
9968,7,-1,train
9984,7,-1,train
10000,7,-1,train
10016,7,-1,train
10032,7,-1,test
10048,7,-1,train
10064,7,-1,train
10080,7,-1,train
10096,7,-1,holdout
10112,7,-1,test
10128,7,-1,train
10144,7,-1,train
10160,7,-1,train
10176,7,-1,train
10192,7,-1,train
10208,7,-1,train
10224,7,-1,train
10240,7,-1,test
10256,7,-1,train
10272,7,-1,test
10288,7,-1,train
10304,7,-1,holdout
10320,7,-1,train
10336,7,-1,train
10352,7,-1,train
10368,7,-1,test
10384,7,-1,test
10400,7,-1,train
10416,7,-1,train
10432,7,-1,train
10448,7,-1,train
10464,7,-1,train
10480,7,-1,test
10496,7,-1,train
10512,7,-1,train
10528,7,-1,train
10544,7,-1,holdout
10560,7,-1,test
10576,7,-1,train
10592,7,-1,train
10608,7,-1,train
10624,7,-1,holdout
10640,7,-1,holdout
10656,7,-1,train
10672,7,-1,test
10688,7,-1,train
10704,7,-1,train
10720,7,-1,train
10736,7,-1,train
10752,7,-1,train
10768,7,-1,holdout
10784,7,-1,train
10800,7,-1,train
10816,7,-1,train
10832,7,-1,train
10848,7,-1,train
10864,7,-1,holdout
10880,7,-1,train
10896,7,-1,test
10912,7,-1,train
10928,7,-1,train
10944,7,-1,train
10960,7,-1,train
10976,7,-1,train
10992,7,-1,train
11008,7,-1,holdout
11024,7,-1,test
11040,7,-1,train
11056,7,-1,train
11072,7,-1,test
11088,7,-1,train
11104,7,-1,train
11120,7,-1,test
11136,7,-1,train
11152,7,-1,holdout
11168,7,-1,test
11184,7,-1,train
11200,7,-1,train
11216,7,-1,train
11232,7,-1,train
11248,7,-1,train
11264,7,-1,train
11280,7,-1,train
11296,7,-1,test
11312,7,-1,train
11328,7,-1,train
11344,7,-1,train
11360,7,-1,train
11376,7,-1,train
11392,7,-1,train
11408,7,-1,test
11424,7,-1,train
11440,7,-1,train
11456,7,-1,test
11472,7,-1,train
11488,7,-1,train
11504,7,-1,train
11520,7,-1,train
11536,7,-1,test
11552,7,-1,holdout
11568,7,-1,train
11584,7,-1,train
11600,7,-1,holdout
11616,7,-1,train
11632,7,-1,train
11648,7,-1,train
11664,7,-1,test
11680,7,-1,train
11696,7,-1,train
11712,7,-1,train
11728,7,-1,test
11744,7,-1,train
11760,7,-1,train
11776,7,-1,train
11792,7,-1,train
11808,7,-1,holdout
11824,7,-1,train
11840,7,-1,test
11856,7,-1,test
11872,7,-1,train
11888,7,-1,train
11904,7,-1,train
11920,7,-1,train
11936,7,-1,train
11952,7,-1,holdout
11968,7,-1,test
11984,7,-1,test
12000,7,-1,train
12016,7,-1,train
12032,7,-1,test
12048,7,-1,train
12064,7,-1,holdout
12080,7,-1,train
12096,7,-1,train
12112,7,-1,train
12128,7,-1,train
12144,7,-1,train
12160,7,-1,train
12176,7,-1,holdout
12192,7,-1,train
12208,7,-1,train
12224,7,-1,train
12240,7,-1,test
12256,7,-1,train
12272,7,-1,train
12288,7,-1,train
12304,7,-1,train
12320,7,-1,train
12336,7,-1,train
12352,7,-1,holdout
12368,7,-1,train
12384,7,-1,holdout
12400,7,-1,train
12416,7,-1,test
12432,7,-1,train
12448,7,-1,train
12464,7,-1,train
12480,7,-1,train
12496,7,-1,train
12512,7,-1,train
12528,7,-1,train
12544,7,-1,train
12560,7,-1,train
12576,7,-1,train
12592,7,-1,train
12608,7,-1,train
12624,7,-1,train
12640,7,-1,test
12656,7,-1,test
12672,7,-1,train
12688,7,-1,test
12704,7,-1,train
12720,7,-1,test
12736,7,-1,train
12752,7,-1,train
12768,7,-1,train
12784,7,-1,train
12800,7,-1,train
12816,7,-1,train
12832,7,-1,train
12848,7,-1,train
12864,7,-1,train
12880,7,-1,test
12896,7,-1,test
12912,7,-1,test
12928,7,-1,train
12944,7,-1,train
12960,7,-1,train
12976,7,-1,train
12992,7,-1,train
13008,7,-1,holdout
13024,7,-1,train
13040,7,-1,holdout
13056,7,-1,train
13072,7,-1,train
13088,7,-1,train
13104,7,-1,holdout
13120,7,-1,holdout
13136,7,-1,train
13152,7,-1,holdout
13168,7,-1,train
13184,7,-1,train
13200,7,-1,train
13216,7,-1,test
13232,7,-1,train
13248,7,-1,train
13264,7,-1,train
13280,7,-1,train
13296,7,-1,train
13312,7,-1,train
13328,7,-1,train
13344,7,-1,train
13360,7,-1,train
13376,7,-1,train
13392,7,-1,train
13408,7,-1,train
13424,7,-1,holdout
13440,7,-1,test
13456,7,-1,train
13472,7,-1,train
13488,7,-1,test
13504,7,-1,train
13520,7,-1,test
13536,7,-1,train
13552,7,-1,holdout
13568,7,-1,train
13584,7,-1,train
13600,7,-1,train
13616,7,-1,train
13632,7,-1,train
13648,7,-1,test
13664,7,-1,train
13680,7,-1,train
13696,7,-1,train
13712,7,-1,train
13728,7,-1,train
13744,7,-1,train
13760,7,-1,train
13776,7,-1,train
13792,7,-1,holdout
13808,7,-1,train
13824,7,-1,train
13840,7,-1,test
13856,7,-1,train
13872,7,-1,train
13888,7,-1,train
13904,7,-1,train
13920,7,-1,holdout
13936,7,-1,test
13952,7,-1,train
13968,7,-1,test
13984,7,-1,train
14000,7,-1,test
14016,7,-1,train
14032,7,-1,test
14048,7,-1,train
14064,7,-1,train
14080,7,-1,holdout
14096,7,-1,train
14112,7,-1,train
14128,7,-1,train
14144,7,-1,test
14160,7,-1,train
14176,7,-1,train
14192,7,-1,train
14208,7,-1,train
14224,7,-1,holdout
14240,7,-1,train
14256,7,-1,train
14272,7,-1,holdout
14288,7,-1,test
14304,7,-1,holdout
14320,7,-1,train
14336,7,-1,test
14352,7,-1,test
14368,7,-1,holdout
14384,7,-1,test
14400,7,-1,test
14416,7,-1,train
14432,7,-1,train
14448,7,-1,train
14464,7,-1,train
14480,7,-1,train
14496,7,-1,train
14512,7,-1,train
14528,7,-1,train
14544,7,-1,train
14560,7,-1,holdout
14576,7,-1,train
14592,7,-1,train
14608,7,-1,train
14624,7,-1,train
14640,7,-1,train
14656,7,-1,train
14672,7,-1,test
14688,7,-1,train
14704,7,-1,holdout
14720,7,-1,train
14736,7,-1,test
14752,7,-1,train
14768,7,-1,train
14784,7,-1,train
14800,7,-1,train
14816,7,-1,train
14832,7,-1,train
14848,7,-1,train
14864,7,-1,train
14880,7,-1,train
14896,7,-1,train
14912,7,-1,train
14928,7,-1,train
14944,7,-1,train
14960,7,-1,train
14976,7,-1,test
14992,7,-1,train
15008,7,-1,train
15024,7,-1,test
15040,7,-1,train
15056,7,-1,test
15072,7,-1,train
15088,7,-1,train
15104,7,-1,train
15120,7,-1,test
15136,7,-1,test
15152,7,-1,test
15168,7,-1,train
15184,7,-1,train
15200,7,-1,train
15216,7,-1,train
15232,7,-1,train
15248,7,-1,train
15264,7,-1,train
15280,7,-1,holdout
15296,7,-1,train
15312,7,-1,train
15328,7,-1,train
15344,7,-1,train
15360,7,-1,train
15376,7,-1,train
15392,7,-1,train
15408,7,-1,train
15424,7,-1,holdout
15440,7,-1,train
15456,7,-1,test
15472,7,-1,train
15488,7,-1,train
15504,7,-1,train
15520,7,-1,train
15536,7,-1,train
15552,7,-1,train
15568,7,-1,train
15584,7,-1,train
15600,7,-1,train
15616,7,-1,train
15632,7,-1,train
15648,7,-1,train
15664,7,-1,holdout
15680,7,-1,train
15696,7,-1,train
15712,7,-1,train
15728,7,-1,train
15744,7,-1,train
15760,7,-1,test
15776,7,-1,train
15792,7,-1,holdout
15808,7,-1,train
15824,7,-1,train
15840,7,-1,train
15856,7,-1,train
15872,7,-1,train
15888,7,-1,train
15904,7,-1,train
15920,7,-1,train
15936,7,-1,train
15952,7,-1,test
15968,7,-1,train
15984,7,-1,holdout
16000,7,-1,test
16016,7,-1,train
16032,7,-1,train
16048,7,-1,train
16064,7,-1,holdout
16080,7,-1,train
16096,7,-1,train
16112,7,-1,train
16128,7,-1,train
16144,7,-1,train
16160,7,-1,train
16176,7,-1,test
16192,7,-1,train
16208,7,-1,train
16224,7,-1,holdout
16240,7,-1,train
16256,7,-1,train
16272,7,-1,train
16288,7,-1,train
16304,7,-1,train
16320,7,-1,test
16336,7,-1,test
16352,7,-1,train
16368,7,-1,test
16384,7,-1,train
