num_tokens,stratum,band,tier
13424,10,84,train
13440,10,84,train
13456,10,84,train
13472,10,84,train
13488,10,84,train
13504,10,84,train
13520,10,84,train
13536,10,84,train
13552,10,84,train
13568,10,84,train
13584,10,84,train
13600,10,84,train
13616,10,84,train
13632,10,84,train
13648,10,84,train
13664,10,84,train
13680,10,84,train
13696,10,84,train
13712,10,84,train
13728,10,84,train
13744,10,84,train
13760,10,84,train
13776,10,84,train
13792,10,85,train
13808,10,85,train
13824,10,85,train
13840,10,85,train
13856,10,85,train
13872,10,85,train
13888,10,85,train
13904,10,85,train
13920,10,85,train
13936,10,85,train
13952,10,85,train
13968,10,85,train
13984,10,85,train
14000,10,85,train
14016,10,85,train
14032,10,85,train
14048,10,85,train
14064,10,85,train
14080,10,85,train
14096,10,85,train
14112,10,85,train
14128,10,85,train
14144,10,85,train
14160,10,85,train
14176,10,85,train
14192,10,85,train
14208,10,85,train
14224,10,85,train
14240,10,85,train
14256,10,85,train
14272,10,85,train
14288,10,85,train
14304,10,85,train
14320,10,85,train
14336,10,85,train
14352,10,85,train
14368,10,85,train
14384,10,85,train
14400,10,85,train
14416,10,85,train
14432,10,85,train
14448,10,85,train
14464,10,85,train
14480,10,85,train
14496,10,85,train
14512,10,85,train
14528,10,85,train
14544,10,85,train
14560,10,85,train
14576,10,85,train
14592,10,85,train
14608,10,85,train
14624,10,85,train
14640,10,85,train
14656,10,85,train
14672,10,85,train
14688,10,85,train
14704,10,85,train
14720,10,85,train
14736,10,85,train
14752,10,85,train
14768,10,85,train
14784,10,85,train
14800,10,85,train
14816,10,85,train
14832,10,85,train
14848,10,85,train
14864,10,85,train
14880,10,85,train
14896,10,85,train
14912,10,85,train
14928,10,85,train
14944,10,85,train
14960,10,85,train
14976,10,85,train
14992,10,85,train
15008,10,85,train
15024,10,85,train
15040,10,85,train
15056,10,85,train
15072,10,85,train
15088,10,85,train
15104,10,85,train
15120,10,85,train
15136,10,85,train
15152,10,85,train
15168,10,86,holdout
15184,10,86,holdout
15200,10,86,holdout
15216,10,86,holdout
15232,10,86,holdout
15248,10,86,holdout
15264,10,86,holdout
15280,10,86,holdout
15296,10,86,holdout
15312,10,86,holdout
15328,10,86,holdout
15344,10,86,holdout
15360,10,86,holdout
15376,10,86,holdout
15392,10,86,holdout
15408,10,86,holdout
15424,10,86,holdout
15440,10,86,holdout
15456,10,86,holdout
15472,10,86,holdout
15488,10,86,holdout
15504,10,86,holdout
15520,10,86,holdout
15536,10,86,holdout
15552,10,86,holdout
15568,10,86,holdout
15584,10,86,holdout
15600,10,86,holdout
15616,10,86,holdout
15632,10,86,holdout
15648,10,86,holdout
15664,10,86,holdout
15680,10,86,holdout
15696,10,86,holdout
15712,10,86,holdout
15728,10,86,holdout
15744,10,86,holdout
15760,10,86,holdout
15776,10,86,holdout
15792,10,86,holdout
15808,10,86,holdout
15824,10,86,holdout
15840,10,86,holdout
15856,10,86,holdout
15872,10,86,holdout
15888,10,86,holdout
15904,10,86,holdout
15920,10,86,holdout
15936,10,86,holdout
15952,10,86,holdout
15968,10,86,holdout
15984,10,86,holdout
16000,10,86,holdout
16016,10,86,holdout
16032,10,86,holdout
16048,10,86,holdout
16064,10,86,holdout
16080,10,86,holdout
16096,10,86,holdout
16112,10,86,holdout
16128,10,86,holdout
16144,10,86,holdout
16160,10,86,holdout
16176,10,86,holdout
16192,10,86,holdout
16208,10,86,holdout
16224,10,86,holdout
16240,10,86,holdout
16256,10,86,holdout
16272,10,86,holdout
16288,10,86,holdout
16304,10,86,holdout
16320,10,86,holdout
16336,10,86,holdout
16352,10,86,holdout
16368,10,86,holdout
16384,10,86,holdout
