time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_input_reshape.count,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_kv_cache_save.count,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_prefill.count,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_decode.count,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,time_stats.attn_output_reshape.count,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend,is_mixed_batch,mode,seq_lens,total_tokens,max_seq_len,min_seq_len,avg_seq_len,equal_seq_len,seq_len_variance,seq_len_std,seq_len_cv,is_chunked_prefill_sample,chunk_start_token,chunk_end_token,total_prefill_tokens,profiling_precision,measurement_type,model_arch,model_architecture_profile,quant_signature,is_true_mixed_batch
0.0,0.0,0.0,0.0,0.0,1,0.009758,0.009758,0.009758,0.009758,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.020915,0.020915,0.020915,0.020915,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,6,0,16,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1]",6,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009558,0.009558,0.009558,0.009558,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.020155000000000003,0.020155000000000003,0.020155000000000003,0.020155000000000003,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,8,0,16,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1]",8,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009358,0.009358,0.009358,0.009358,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.020595,0.020595,0.020595,0.020595,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,12,0,16,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,1,1,1.0,3,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009597999999999999,0.009597999999999999,0.009597999999999999,0.009597999999999999,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.021155,0.021155,0.021155,0.021155,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,16,0,16,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16,1,1,1.0,4,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.006758,0.006758,0.006758,0.006758,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.015957000000000002,0.015957000000000002,0.015957000000000002,0.015957000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,1,0,24,False,TORCH_SDPA,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007958,0.007958,0.007958,0.007958,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.018475000000000002,0.018475000000000002,0.018475000000000002,0.018475000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,2,0,24,False,TORCH_SDPA,False,even,"[1, 1]",2,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.008358,0.008358,0.008358,0.008358,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.019275000000000004,0.019275000000000004,0.019275000000000004,0.019275000000000004,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,4,0,24,False,TORCH_SDPA,False,even,"[1, 1, 1, 1]",4,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009557000000000001,0.009557000000000001,0.009557000000000001,0.009557000000000001,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.020634999999999997,0.020634999999999997,0.020634999999999997,0.020634999999999997,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,6,0,24,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1]",6,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009438,0.009438,0.009438,0.009438,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.020475,0.020475,0.020475,0.020475,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,8,0,24,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1]",8,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009278000000000002,0.009278000000000002,0.009278000000000002,0.009278000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.020995,0.020995,0.020995,0.020995,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,12,0,24,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,1,1,1.0,3,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009318000000000002,0.009318000000000002,0.009318000000000002,0.009318000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.021314999999999997,0.021314999999999997,0.021314999999999997,0.021314999999999997,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,16,0,24,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16,1,1,1.0,4,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.006718,0.006718,0.006718,0.006718,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.017317,0.017317,0.017317,0.017317,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,1,0,32,False,TORCH_SDPA,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007678,0.007678,0.007678,0.007678,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.019635,0.019635,0.019635,0.019635,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,2,0,32,False,TORCH_SDPA,False,even,"[1, 1]",2,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.008158,0.008158,0.008158,0.008158,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.020195,0.020195,0.020195,0.020195,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,4,0,32,False,TORCH_SDPA,False,even,"[1, 1, 1, 1]",4,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009718000000000001,0.009718000000000001,0.009718000000000001,0.009718000000000001,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.021435,0.021435,0.021435,0.021435,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,6,0,32,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1]",6,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009598,0.009598,0.009598,0.009598,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.021355,0.021355,0.021355,0.021355,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,8,0,32,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1]",8,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009318000000000002,0.009318000000000002,0.009318000000000002,0.009318000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.022195,0.022195,0.022195,0.022195,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,12,0,32,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,1,1,1.0,3,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009438,0.009438,0.009438,0.009438,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.022435000000000004,0.022435000000000004,0.022435000000000004,0.022435000000000004,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,16,0,32,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16,1,1,1.0,4,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.006638,0.006638,0.006638,0.006638,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.017077,0.017077,0.017077,0.017077,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,1,0,48,False,TORCH_SDPA,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007638,0.007638,0.007638,0.007638,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.019795000000000004,0.019795000000000004,0.019795000000000004,0.019795000000000004,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,2,0,48,False,TORCH_SDPA,False,even,"[1, 1]",2,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007838,0.007838,0.007838,0.007838,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.019835,0.019835,0.019835,0.019835,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,4,0,48,False,TORCH_SDPA,False,even,"[1, 1, 1, 1]",4,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009758,0.009758,0.009758,0.009758,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.022035,0.022035,0.022035,0.022035,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,6,0,48,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1]",6,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009558,0.009558,0.009558,0.009558,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.021595,0.021595,0.021595,0.021595,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,8,0,48,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1]",8,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009478000000000002,0.009478000000000002,0.009478000000000002,0.009478000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.022395,0.022395,0.022395,0.022395,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,12,0,48,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,1,1,1.0,3,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009398,0.009398,0.009398,0.009398,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.022115000000000003,0.022115000000000003,0.022115000000000003,0.022115000000000003,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,16,0,48,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16,1,1,1.0,4,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.006518,0.006518,0.006518,0.006518,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.018757,0.018757,0.018757,0.018757,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,1,0,64,False,TORCH_SDPA,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007758,0.007758,0.007758,0.007758,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.021715,0.021715,0.021715,0.021715,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,2,0,64,False,TORCH_SDPA,False,even,"[1, 1]",2,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.008117999999999998,0.008117999999999998,0.008117999999999998,0.008117999999999998,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.021915,0.021915,0.021915,0.021915,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,4,0,64,False,TORCH_SDPA,False,even,"[1, 1, 1, 1]",4,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009518,0.009518,0.009518,0.009518,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.024634999999999997,0.024634999999999997,0.024634999999999997,0.024634999999999997,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,6,0,64,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1]",6,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009478000000000002,0.009478000000000002,0.009478000000000002,0.009478000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.024195,0.024195,0.024195,0.024195,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,8,0,64,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1]",8,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009438,0.009438,0.009438,0.009438,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.024675000000000002,0.024675000000000002,0.024675000000000002,0.024675000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,12,0,64,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,1,1,1.0,3,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009438,0.009438,0.009438,0.009438,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.032995,0.032995,0.032995,0.032995,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,16,0,64,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16,1,1,1.0,4,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.006518,0.006518,0.006518,0.006518,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.019357,0.019357,0.019357,0.019357,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,1,0,96,False,TORCH_SDPA,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007718,0.007718,0.007718,0.007718,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.021715,0.021715,0.021715,0.021715,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,2,0,96,False,TORCH_SDPA,False,even,"[1, 1]",2,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.008198,0.008198,0.008198,0.008198,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.022595,0.022595,0.022595,0.022595,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,4,0,96,False,TORCH_SDPA,False,even,"[1, 1, 1, 1]",4,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.011118000000000001,0.011118000000000001,0.011118000000000001,0.011118000000000001,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.024274999999999998,0.024274999999999998,0.024274999999999998,0.024274999999999998,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,6,0,96,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1]",6,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009478000000000002,0.009478000000000002,0.009478000000000002,0.009478000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.024515000000000002,0.024515000000000002,0.024515000000000002,0.024515000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,8,0,96,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1]",8,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009278000000000002,0.009278000000000002,0.009278000000000002,0.009278000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.025675,0.025675,0.025675,0.025675,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,12,0,96,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,1,1,1.0,3,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009438,0.009438,0.009438,0.009438,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.026835,0.026835,0.026835,0.026835,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,16,0,96,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16,1,1,1.0,4,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.006598,0.006598,0.006598,0.006598,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.023117000000000002,0.023117000000000002,0.023117000000000002,0.023117000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,1,0,128,False,TORCH_SDPA,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007558,0.007558,0.007558,0.007558,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.023635,0.023635,0.023635,0.023635,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,2,0,128,False,TORCH_SDPA,False,even,"[1, 1]",2,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.008238,0.008238,0.008238,0.008238,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.024875,0.024875,0.024875,0.024875,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,4,0,128,False,TORCH_SDPA,False,even,"[1, 1, 1, 1]",4,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009558,0.009558,0.009558,0.009558,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.026635000000000002,0.026635000000000002,0.026635000000000002,0.026635000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,6,0,128,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1]",6,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009518,0.009518,0.009518,0.009518,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.027675,0.027675,0.027675,0.027675,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,8,0,128,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1]",8,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.015078000000000001,0.015078000000000001,0.015078000000000001,0.015078000000000001,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.029035000000000002,0.029035000000000002,0.029035000000000002,0.029035000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,12,0,128,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,1,1,1.0,3,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009597999999999999,0.009597999999999999,0.009597999999999999,0.009597999999999999,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.030235,0.030235,0.030235,0.030235,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,16,0,128,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16,1,1,1.0,4,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.008917999999999999,0.008917999999999999,0.008917999999999999,0.008917999999999999,0.0,1,0.386853,0.386853,0.386853,0.386853,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,1,256,0,True,TORCH_SDPA,False,even,[256],256,256,256,256.0,256,0.0,0.0,0.0,False,0,256,256,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.004598,0.004598,0.004598,0.004598,0.0,1,0.009117000000000002,0.009117000000000002,0.009117000000000002,0.009117000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,1,1,0,True,TORCH_SDPA,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,1,1,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.006878,0.006878,0.006878,0.006878,0.0,1,0.05629100000000001,0.05629100000000001,0.05629100000000001,0.05629100000000001,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,1,2,0,True,TORCH_SDPA,False,even,[2],2,2,2,2.0,2,0.0,0.0,0.0,False,0,2,2,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007678,0.007678,0.007678,0.007678,0.0,1,0.058772000000000005,0.058772000000000005,0.058772000000000005,0.058772000000000005,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,1,4,0,True,TORCH_SDPA,False,even,[4],4,4,4,4.0,4,0.0,0.0,0.0,False,0,4,4,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007398,0.007398,0.007398,0.007398,0.0,1,0.061532,0.061532,0.061532,0.061532,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,1,5,0,True,TORCH_SDPA,False,even,[5],5,5,5,5.0,5,0.0,0.0,0.0,False,0,5,5,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.008277999999999999,0.008277999999999999,0.008277999999999999,0.008277999999999999,0.0,1,0.06053100000000001,0.06053100000000001,0.06053100000000001,0.06053100000000001,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,1,8,0,True,TORCH_SDPA,False,even,[8],8,8,8,8.0,8,0.0,0.0,0.0,False,0,8,8,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009678,0.009678,0.009678,0.009678,0.0,1,0.06789200000000001,0.06789200000000001,0.06789200000000001,0.06789200000000001,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,1,16,0,True,TORCH_SDPA,False,even,[16],16,16,16,16.0,16,0.0,0.0,0.0,False,0,16,16,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009358,0.009358,0.009358,0.009358,0.0,1,0.06993200000000002,0.06993200000000002,0.06993200000000002,0.06993200000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,1,32,0,True,TORCH_SDPA,False,even,[32],32,32,32,32.0,32,0.0,0.0,0.0,False,0,32,32,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009238,0.009238,0.009238,0.009238,0.0,1,0.08321300000000002,0.08321300000000002,0.08321300000000002,0.08321300000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,1,64,0,True,TORCH_SDPA,False,even,[64],64,64,64,64.0,64,0.0,0.0,0.0,False,0,64,64,BF16,KERNEL_ONLY,generic,generic,none,False
